anime_id,name,genre,type,episodes,rating,members,episode_bins
31716,rewrite,"action, comedy, romance, school, supernatural",tv,13.0,6.69,71545,13-24
10073,seikonnoqwaserii,"action, ecchi, seinen, super power, supernatural",tv,12.0,6.69,64168,2-12
8248,soukoukiheivotomscaseirvine,"action, drama, mecha, military, sci-fi",ova,1.0,6.69,1710,1
1005,staroceanex,"adventure, fantasy, sci-fi, shounen",tv,26.0,6.69,9024,25-50
979,streetfighterzerotheanimation,"action, drama, martial arts, shounen, super power",movie,1.0,6.69,10118,1
22335,teekyuu3specials,"comedy, school, shounen, sports",special,2.0,6.69,4932,2-12
925,transformersheadmasters,"adventure, mecha, sci-fi, shounen",tv,35.0,6.69,1768,25-50
744,troublechocolate,"comedy, romance, sci-fi, shounen",tv,20.0,6.69,2747,13-24
6137,tsukinowaltz,music,music,1.0,6.69,1499,1
7160,yoroshikumechadock,"action, cars, comedy, police, sports",tv,30.0,6.69,346,25-50
3812,yumenohoshinobuttonnose,"adventure, kids",tv,26.0,6.69,400,25-50
3003,yumedamayakidan,"drama, fantasy",special,1.0,6.69,1957,1
2356,amondevilmanmokushiroku,"demons, horror, psychological, supernatural",ova,1.0,6.68,7706,1
10693,appleseedxiiiremixmovie2yogen,"action, mecha, military, police, sci-fi",movie,1.0,6.68,2423,1
16518,aratakangatari,"adventure, fantasy, shounen",tv,12.0,6.68,38819,2-12
32866,bravewitches,"action, ecchi, magic, military, sci-fi",tv,12.0,6.68,19544,2-12
11103,busoushinkimoonangel,"action, sci-fi",ona,10.0,6.68,9743,2-12
6383,chargemanken,"action, adventure, sci-fi, shounen",tv,65.0,6.68,427,51-100
289,comicparty,"comedy, drama",tv,13.0,6.68,12988,13-24
706,comicpartyrevolution,"comedy, drama",tv,13.0,6.68,6690,13-24
1676,cosmowarriorzero,"action, adventure, military, sci-fi, space",tv,13.0,6.68,2613,13-24
1661,cuteyhoney,"action, adventure, school, sci-fi",tv,25.0,6.68,6596,25-50
1178,detonatororgun,"action, mecha, sci-fi",ova,3.0,6.68,2809,2-12
11385,digimonxroswarstokiwokakerushounenhuntertachi,"action, adventure, comedy, fantasy, shounen",tv,25.0,6.68,11963,25-50
365,fake,"comedy, mystery, police, romance, shounen ai",ova,1.0,6.68,10926,1
29255,ghostintheshellariseepisodejp,action,special,1.0,6.68,2209,1
7112,gingatetsudounoyorufantasyrailroadinthestars,"drama, fantasy, mystery",movie,1.0,6.68,1062,1
31675,haikyuuquestpicturedrama,"comedy, fantasy, game, shounen",ova,3.0,6.68,3297,2-12
19255,hyakkaryouransamuraibridespecials,"comedy, ecchi",special,6.0,6.68,6337,2-12
1694,idolmsterxenoglossia,"action, comedy, mecha, sci-fi",tv,26.0,6.68,15338,25-50
17831,inutohasamiwatsukaiyou,"comedy, supernatural",tv,12.0,6.68,69526,2-12
23711,kakumeinowakakisora,"drama, historical",ova,1.0,6.68,379,1
7875,kanokonmanatsunodaishanikusaispecials,ecchi,special,2.0,6.68,10513,2-12
10016,kizunaichigeki,"comedy, martial arts",movie,1.0,6.68,4128,1
2568,kojikamonogatari,drama,tv,52.0,6.68,291,51-100
9754,kuragehimeeiyuuretsuden,"comedy, josei, slice of life",special,4.0,6.68,9748,2-12
4439,kurenaisanshirou,"action, martial arts, sports",tv,26.0,6.68,603,25-50
6796,kyuukyokuchoujinr,"comedy, sci-fi",ova,1.0,6.68,492,1
3823,littlelulutochicchainakama,"comedy, kids, slice of life",tv,26.0,6.68,363,25-50
21451,nihonbashikoukashitarkeikaku,music,music,1.0,6.68,1325,1
11083,nurarihyonnomagosennenmakyourecaps,"action, demons, shounen, supernatural",special,2.0,6.68,7095,2-12
5957,nyoronchuruyasan,comedy,ona,13.0,6.68,21340,13-24
12671,pokemonbestwishesseason2kyuremvsseikenshi,"action, adventure, comedy, drama, fantasy, kids",movie,1.0,6.68,14498,1
8438,pokemonrangerhikarinokiseki,"adventure, comedy, fantasy, kids",special,2.0,6.68,4770,2-12
4794,pokemonpikachunodokidokikakurenbo,"adventure, comedy, fantasy, kids",movie,1.0,6.68,7539,1
564,punipunipoemii,"comedy, magic, sci-fi, shounen",ova,2.0,6.68,21987,2-12
21497,sengokumusouspsanadanoshou,"action, historical, samurai",special,1.0,6.68,3804,1
12267,takarasagashi,"adventure, fantasy, kids",movie,1.0,6.68,533,1
2686,tetsujin28gou,"adventure, mecha, sci-fi, shounen",tv,96.0,6.68,1194,51-100
33341,timetravelshoujomariwakato8ninnokagakushatachi,"adventure, sci-fi",tv,12.0,6.68,9248,2-12
8108,tottokohamtaroumovie3hamhamgrandprixaurorataninokisekiribonchankikiippatsu,"adventure, comedy, kids",movie,1.0,6.68,1028,1
7568,uminekononakukoronispecials,"comedy, parody",special,26.0,6.68,10913,25-50
1986,wakuseirobodanguardace,"mecha, sci-fi, shounen",tv,56.0,6.68,488,51-100
155,x1999,"action, drama, fantasy, horror, magic, sci-fi, supernatural",movie,1.0,6.68,23038,1
2729,x²doublex,"drama, music, shoujo",music,1.0,6.68,2976,1
3295,yatterman,"adventure, comedy, parody",tv,60.0,6.68,2169,51-100
1894,yugiohhikarinopyramid,"adventure, comedy, fantasy, game",movie,1.0,6.68,37398,1
20533,zxignition,"adventure, fantasy, game, sci-fi",tv,12.0,6.68,24788,2-12
2028,zettaimutekiraijinoh1992,"mecha, sci-fi, shounen",ova,4.0,6.68,224,2-12
4469,hackgutrilogyparodymode,"comedy, fantasy, game, parody, sci-fi",special,1.0,6.67,7952,1
2041,aitoyuukinopiggirltondebuurin,"adventure, comedy, fantasy, magic, parody, romance, school, shoujo",tv,51.0,6.67,6183,51-100
9548,alpsnoshoujoheidialmnoyamahen,"drama, historical, slice of life",movie,1.0,6.67,724,1
591,amaenaideyo,"comedy, ecchi, harem, romance, supernatural",tv,12.0,6.67,48939,2-12
1348,bubblegumcrash,"action, adventure, mecha, sci-fi, shounen",ova,3.0,6.67,4826,2-12
31048,burenaiaide,music,music,1.0,6.67,522,1
33360,codegeassboukokunoakitofinalitoshikimonotachiepicturedrama,"comedy, military",special,1.0,6.66,1732,1
5147,comicpartyrevolutionova,comedy,ova,4.0,6.67,2237,2-12
1153,cryingfreeman,"action, drama, martial arts, police, romance, seinen",ova,6.0,6.67,4747,2-12
2638,doraemonitsspring,"adventure, comedy, fantasy, kids, shounen",special,1.0,6.67,476,1
7775,futatsunokurumi,drama,special,1.0,6.67,552,1
10118,gingatetsudou999jikuuwokoetaenergynotabi,"adventure, drama, sci-fi",ona,5.0,6.67,378,2-12
5276,happyhappyclover,"comedy, fantasy, kids, shoujo",tv,13.0,6.67,623,13-24
33421,hitorinoshitatheoutcast,"action, super power, supernatural",tv,12.0,6.67,36343,2-12
11101,honoonoalpenrose,"drama, historical, romance, shoujo",ova,2.0,6.67,229,2-12
1085,interlude,"adventure, horror, mystery",ova,3.0,6.67,7573,2-12
3436,memeiroiroyumenotabi,"adventure, kids, sci-fi",tv,127.0,6.67,317,100+
1062,nekojirugekijoujirujiruoriginal,"action, comedy",tv,27.0,6.67,6303,25-50
2710,nintamarantaroumovie,"comedy, shounen",movie,1.0,6.67,258,1
10886,nurarihyonnomagojumpsuperanimetourspecial,"action, demons, shounen, sports, supernatural",special,1.0,6.67,4076,1
32359,pokemonxyzsubetenonazowotokiakase,"action, adventure, fantasy, kids",special,1.0,6.67,1043,1
6609,pucca2006,"comedy, parody, romance",tv,26.0,6.67,4425,25-50
5288,rahxephonspecials,"action, drama, mecha, music, mystery, romance, sci-fi",special,2.0,6.67,2566,2-12
197,rizelmine,"comedy, ecchi, romance, school, sci-fi",tv,24.0,6.67,16672,13-24
31593,rokkanoyuushapicturedrama,"action, adventure, fantasy, magic, mystery",special,3.0,6.68,3912,2-12
3735,ryuuseikigakusaver,"action, comedy, mecha, parody, school, sci-fi, space",ova,6.0,6.67,547,2-12
9916,samuraigiants,sports,tv,46.0,6.67,319,25-50
28283,sengokumusou,"action, historical, samurai",tv,12.0,6.67,13272,2-12
1012,sexycommandogaidensugoiyomasarusanspecials,"comedy, martial arts, school, shounen",special,2.0,6.67,1029,2-12
3410,skygirlsspecials,"comedy, mecha, military, sci-fi",special,9.0,6.67,3008,2-12
9494,soukyuunofafnerarcadianmemory,"action, drama, mecha, military, sci-fi",ova,2.0,6.67,1723,2-12
13679,tottokohamtarouhai,"adventure, kids",tv,77.0,6.67,1616,51-100
30437,wakakozake,"seinen, slice of life",tv,12.0,6.67,18933,2-12
8598,yuki,"adventure, demons, fantasy",movie,1.0,6.67,408,1
24751,akumanoriddleshoushawadarenukiuchitest,"action, comedy, ecchi, shoujo ai",special,1.0,6.66,19147,1
3800,arrowemblemgrandprixnotaka,"cars, drama, sports",tv,44.0,6.66,820,25-50
31387,aruhiinunokunikarategamigakite,"drama, shoujo",ova,1.0,6.66,1302,1
3081,attackeryou,"action, romance, shoujo, sports",tv,58.0,6.66,2733,51-100
1185,battleathletessdaiundoukai,"action, comedy, ecchi, sci-fi, shounen, space, sports",ova,6.0,6.66,3115,2-12
3389,busgamer,action,tv,3.0,6.66,20550,2-12
5189,choutokkyuuhikarian,"action, adventure, kids",tv,156.0,6.66,337,100+
3035,chouonsenshiborgman,"action, demons, sci-fi, shounen",tv,35.0,6.66,947,25-50
2696,crusherjoe1989,"action, adventure, sci-fi",ova,2.0,6.66,1279,2-12
21599,fightippatsujuudenchanova,"comedy, ecchi, sci-fi",ova,1.0,6.66,1285,1
7744,fightippatsujuudenchanspecials,"comedy, ecchi",special,6.0,6.66,4700,2-12
3185,fortunequestl,"adventure, comedy, fantasy, magic",tv,26.0,6.66,845,25-50
11307,gingapatrolpj,"drama, military, sci-fi, space",tv,26.0,6.66,316,25-50
10187,hensemitv,"comedy, ecchi, seinen",tv,13.0,6.66,27878,13-24
10338,hontoniattareibaisensei,"comedy, school, shounen, supernatural",tv,22.0,6.66,5082,13-24
32214,koukakunopandora,"action, comedy, ecchi, sci-fi",tv,12.0,6.66,25545,2-12
2895,kujiratori,adventure,movie,1.0,6.66,1572,1
3054,laseinenohoshi,"adventure, drama, historical, shoujo",tv,39.0,6.66,964,25-50
12661,lightlag,music,music,1.0,6.66,891,1
3391,maicchingmachikosensei,"comedy, ecchi, school",tv,95.0,6.66,891,51-100
4640,maroko,"comedy, sci-fi",movie,1.0,6.66,353,1
32446,monstergeneration,music,music,1.0,6.66,468,1
30757,monsterstrike,"action, fantasy, game",ona,51.0,6.66,7089,51-100
31144,mottainai,slice of life,special,1.0,6.66,2234,1
31621,ooyasanwashishunki,"comedy, slice of life",tv,12.0,6.66,24131,2-12
31797,oregaojousamagakkounishominsampletoshitegetssaretakenspecials,"comedy, ecchi, harem, romance, school",special,6.0,6.66,6878,2-12
682,otogistorytenshinoshippo,"comedy, fantasy, harem, magic, romance",tv,12.0,6.66,9099,2-12
438,phantomtheanimation,"action, drama, shounen",ova,3.0,6.66,9285,2-12
16680,pokemonbestwishesseason2shinsokunogenosectmewtwokakusei,"action, adventure, comedy, fantasy, kids",movie,1.0,6.65,12517,1
8709,pokemonpikachukoorinodaibouken,"adventure, comedy, fantasy, kids",special,1.0,6.66,3447,1
10916,pokemonpikachunofuyuyasumi2000,"adventure, comedy, fantasy, kids",ova,2.0,6.67,4379,2-12
25867,rollinggirls,"action, adventure, slice of life, super power",tv,12.0,6.66,48310,2-12
27741,shounenhollywoodhollystagefor50,"music, shoujo, slice of life",tv,13.0,6.66,3800,13-24
10384,sonohanabiranikuchizukeworeoxmaidiaries,"comedy, romance, school, shoujo ai",ona,10.0,6.66,5125,2-12
2766,superdollliccachan,"adventure, comedy, magic",tv,52.0,6.66,1826,51-100
18799,takeyourway,"action, music, seinen, supernatural",music,1.0,6.66,1387,1
4427,tatakaeramenman,"action, adventure, comedy, martial arts, shounen",tv,35.0,6.66,431,25-50
6468,tensaibakabon,"comedy, slice of life",tv,40.0,6.66,313,25-50
5535,tottoi,"adventure, drama, kids, slice of life",movie,1.0,6.66,280,1
4387,uforobogrendizertaigreatmazinger,"mecha, sci-fi",movie,1.0,6.66,923,1
715,yumedeaetara,"comedy, drama, ecchi, romance, seinen",ova,3.0,6.66,2703,2-12
12437,yuriseijinnaokosan2012,comedy,ova,1.0,6.66,6578,1
15951,amagamisspluspicturedrama,romance,special,2.0,6.65,8232,2-12
1370,atamayama,"comedy, dementia, fantasy",movie,1.0,6.65,4541,1
1682,baldrforceexeresolution,"action, drama, mecha, sci-fi",ova,4.0,6.65,12443,2-12
31573,bravebeats,"adventure, music",tv,22.0,6.65,2299,13-24
16614,busoushinkiova,"action, sci-fi",ova,1.0,6.65,4158,1
9558,cheunggongchathou,kids,movie,1.0,6.65,215,1
3522,choujinlocke,"action, sci-fi, super power",movie,1.0,6.65,1250,1
1794,dirtypairnoooshoubunolandianonazo,"action, adventure, comedy, police, sci-fi",ova,1.0,6.65,2045,1
9493,dororonenmakunmeeramera,"action, comedy, ecchi, fantasy, magic, super power, supernatural",tv,12.0,6.65,11006,2-12
1189,edensbowy,"action, adventure, fantasy, romance, sci-fi",tv,26.0,6.65,4106,25-50
5883,examuraisengoku,"action, martial arts, samurai, sci-fi",tv,24.0,6.65,2701,13-24
29231,fushigiboshinofutagohimegyurecap,"comedy, magic, shoujo",ova,1.0,6.65,220,1
2061,gallforce2destruction,"action, military, sci-fi, space",ova,1.0,6.65,1372,1
19271,gekitoucrushgearturbokaizabaannochousen,"shounen, sports",movie,1.0,6.65,273,1
3433,goqchojiikkiman,"sci-fi, sports",tv,32.0,6.65,295,25-50
9900,hamsterclub,kids,tv,140.0,6.65,318,100+
8101,hensemi,"comedy, ecchi, seinen",ova,2.0,6.65,19029,2-12
33309,jiemoren,"action, fantasy, mystery, supernatural",ona,14.0,6.65,942,13-24
3435,joouheikanopetiteangie,"historical, mystery, shoujo",tv,26.0,6.65,451,25-50
11583,kaminomizoshirusekainatsuirosurprise,music,music,1.0,6.65,5772,1
5828,kishindoujizenkigaidenankikitan,"action, supernatural",ova,1.0,6.65,892,1
33118,kumamikospecials,"comedy, seinen",special,2.0,6.65,4237,2-12
3878,mahoushoujolalabel,"comedy, magic, shoujo, slice of life",tv,49.0,6.65,635,25-50
31448,mahoukakoukounorettouseiyokuwakarumahoukaspecial,"comedy, magic",special,1.0,6.64,3111,1
32324,major2nd,"shounen, sports",special,1.0,6.65,458,1
31560,missmonochrometheanimation3,"comedy, music, slice of life",tv,13.0,6.66,7905,13-24
23943,mobilesuitgundamunicornoneofseventytwo,mecha,special,1.0,6.65,889,1
4421,moetanspecials,"comedy, ecchi, magic, school",special,2.0,6.65,4036,2-12
32829,nobunaganoshinobi,"comedy, historical",tv,,6.65,7207,
6625,nonochan,"comedy, slice of life",tv,61.0,6.65,367,51-100
31452,norn9nornnonet,"adventure, fantasy, josei, romance",tv,12.0,6.65,38139,2-12
32190,omoinokakera,slice of life,special,1.0,6.65,2301,1
4910,pokemonpikachunowanpakuisland,"adventure, comedy, fantasy, kids",special,1.0,6.65,6379,1
4792,pokemonpikachutankentai,"adventure, comedy, fantasy, kids",movie,1.0,6.65,13702,1
1298,projectako4final,"action, comedy, mecha, sci-fi, super power",ova,1.0,6.65,2467,1
17913,redial,music,music,1.0,6.66,1710,1
1693,reideen,"action, mecha, sci-fi",tv,26.0,6.65,5736,25-50
13517,ryuugajounanananomaizoukin,"comedy, supernatural",special,1.0,6.66,7177,1
10687,saintseiyalegendofsanctuary,"adventure, fantasy, sci-fi, shounen",movie,1.0,6.65,10776,1
19919,tesagurebukatsumono,"parody, school, slice of life",tv,12.0,6.65,5670,2-12
471,toheart2,"comedy, drama, harem, romance, school, slice of life",tv,13.0,6.65,13877,13-24
2699,uchuukaizokumitonodaibouken,"action, comedy, sci-fi",tv,13.0,6.65,1009,13-24
4371,uchuusenshibaldiosmovie,"action, mecha, sci-fi, space",movie,1.0,6.65,451,1
1233,aozorashoujotai,"action, comedy, military, romance, shounen",ova,7.0,6.64,3596,2-12
17092,dallyeolahani,sports,tv,13.0,6.64,209,13-24
30127,danchigai,"comedy, slice of life",tv,12.0,6.64,37913,2-12
17705,ddhokutonoken2013,"parody, seinen",tv,13.0,6.64,1805,13-24
660,denshinmamotteshugogetten,"comedy, fantasy, magic, romance, shounen",ova,8.0,6.64,2372,2-12
4554,dokkiridoctor,"comedy, slice of life",tv,26.0,6.64,472,25-50
12885,dynamicsuperrobotssoushingekki,"action, mecha, sci-fi, shounen",special,3.0,6.64,507,2-12
31070,etotamaspecials,"action, comedy, fantasy",special,6.0,6.64,3753,2-12
1733,exdriverninareidangerzone,"action, cars, sci-fi",ova,1.0,6.64,2297,1
1799,fatalfurylegendofthehungrywolf,"action, adventure, drama, martial arts, romance, shounen",ova,1.0,6.64,5353,1
21373,freezingvibrationspecials,"action, comedy, ecchi",special,6.0,6.64,12299,2-12
125,futakoi,"comedy, romance, school",tv,13.0,6.64,23968,13-24
8765,futarigurashi,"comedy, ecchi, romance",tv,36.0,6.64,551,25-50
30531,gakuenhandsometheanimation,"comedy, parody, school, shounen ai",ova,1.0,6.63,2038,1
8538,gokujoumechamoteiinchousecondcollection,"comedy, romance, school, shoujo",tv,51.0,6.64,1223,51-100
24695,gokukokunobrynhildrspecial,"comedy, ecchi, harem, sci-fi, seinen",special,1.0,6.64,20758,1
14145,hanayakanariwagaichizokukinetograph,"drama, historical, josei",ova,2.0,6.64,8305,2-12
20381,jungletaiteimovie,"adventure, shounen",movie,1.0,6.64,271,1
3100,kamenridersdkaikikumootoko,"action, parody",ova,1.0,6.64,575,1
5153,kikoukaigalient,"action, fantasy, mecha, sci-fi",tv,25.0,6.64,1164,25-50
4504,kinkyuuhasshinsaverkids,"action, adventure, comedy, mecha, sci-fi",tv,50.0,6.64,225,25-50
21241,kyoukainokanataidolsaibanmayoinagaramokimiwosabakutami,comedy,ona,5.0,6.64,19389,2-12
31866,lastexileginyokunofammovieoverthewishes,"action, adventure, sci-fi",movie,1.0,6.64,1948,1
6368,legendofregios,magic,special,3.0,6.64,6194,2-12
783,miamiguns,"comedy, ecchi, police, shounen",tv,13.0,6.64,2765,13-24
2306,mobilesuitsdgundamscounterattack,"comedy, mecha, parody",ova,2.0,6.64,1982,2-12
4536,mutekirobotriderg7,"comedy, mecha, sci-fi, space",tv,50.0,6.64,350,25-50
8487,onigamiden,"action, demons, supernatural",movie,1.0,6.64,7736,1
4013,paulnomiracledaisakusen,"action, adventure, kids",tv,51.0,6.64,413,51-100
10917,pokemonpikachunofuyuyasumi2001,"adventure, comedy, fantasy, kids",ova,3.0,6.64,4079,2-12
1297,projectako3cinderellarhapsody,"action, comedy, mecha, sci-fi, super power",ova,1.0,6.64,2601,1
2031,shiningtearsxwind,"action, adventure, fantasy, magic",tv,13.0,6.64,23477,13-24
6885,soranomanimanispecials,"comedy, school, slice of life",special,3.0,6.64,4444,2-12
684,tenshinoshippochu,"fantasy, magic, romance",tv,11.0,6.64,3674,2-12
9531,tezukaosamumonogataribokuwasongokuu,adventure,special,1.0,6.64,244,1
21353,tokyoesp,"action, comedy, sci-fi, shounen, super power, supernatural",tv,12.0,6.64,95168,2-12
33377,tricksteredogawaranposhounentanteidanyori,mystery,tv,24.0,6.64,52260,13-24
4132,wakakusanoyonshimai,"drama, historical, slice of life",tv,26.0,6.64,476,25-50
718,yumedeaetaratv,"comedy, drama, romance, seinen, slice of life",tv,16.0,6.64,3821,13-24
30056,amagibrilliantparkwakuwakuminitheaterrakugakibackstage,comedy,special,7.0,6.63,14515,2-12
10196,babyprincess3dparadise0love,"ecchi, harem, seinen",ova,1.0,6.63,17570,1
32311,beautifulworld,"action, drama, mecha, music, sci-fi",music,1.0,6.62,1215,1
13253,blossom,music,movie,1.0,6.63,2825,1
2640,doraemonitssummer,"adventure, comedy, fantasy, kids, shounen",special,1.0,6.63,487,1
33222,fudanshikoukouseikatsu,"comedy, school, shoujo, slice of life",tv,12.0,6.63,26360,2-12
26053,futariwaprecuresplashstarmajidokitheater,"action, comedy, fantasy, magic, shoujo",movie,1.0,6.63,609,1
6472,gakkounokowaiuwasahanakosangakita,horror,tv,35.0,6.63,637,25-50
2062,gallforce3stardustwar,"action, military, sci-fi, space",ova,1.0,6.63,1281,1
2617,ghiblies,comedy,special,2.0,6.63,3230,2-12
23137,girlsundpanzerheartfultankdiscpicturedrama,"military, school",special,4.0,6.63,2296,2-12
8839,gundamneoexperience0087greendivers,"adventure, mecha, space",movie,1.0,6.63,1849,1
2207,hamelinnoviolinhikithemovie,"adventure, comedy, fantasy",movie,1.0,6.63,1551,1
25861,inugamisantonekoyamasanspecial,"comedy, school, shoujo ai",special,1.0,6.63,7062,1
33129,jokergamekuronekoyorunobouken,"drama, historical, military, seinen",special,2.0,6.62,8011,2-12
6657,joshikouseigirlshighspecials,"comedy, slice of life",special,3.0,6.63,2920,2-12
6375,kagakuninjataigatchamanf,"action, adventure, sci-fi, shounen",tv,48.0,6.63,810,25-50
3273,kinnikuman1984,"action, comedy, shounen, sports",movie,1.0,6.63,474,1
6509,kiteretsudaihyakka,"comedy, drama, slice of life",tv,331.0,6.63,1083,100+
7430,konjikinogashbellougonnochichiwomotsuotoko,"action, adventure, comedy, ecchi, kids, magic, romance, super power, supernatural",ova,1.0,6.63,1991,1
10671,moritasanwamukuchi,"comedy, school, slice of life",tv,13.0,6.63,15046,13-24
24175,nozoxkimi,"comedy, ecchi, romance, school, shounen",ova,3.0,6.63,13526,2-12
17157,nozokiana,"comedy, drama, ecchi",ova,1.0,6.63,21200,1
612,petopetosan,"comedy, fantasy, romance, school",tv,13.0,6.63,3956,13-24
2842,pokemonfushiginodungeonshutsudoupokemonkyuujotaiganbaruzu,"adventure, fantasy",special,1.0,6.63,8541,1
4962,rokumontengaimoncolleknights,"adventure, comedy, fantasy, kids, magic, parody",tv,51.0,6.63,2625,51-100
30088,ryouteinoaji,slice of life,special,4.0,6.63,538,2-12
